acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,target,tempo,time_signature,track_href,type,uri,valence
0.569,https://api.spotify.com/v1/audio-analysis/4sSCQew381CLl1mnuKb3m9,0.853,167823,0.714,4sSCQew381CLl1mnuKb3m9,0.0101,7,0.0716,-6.177,1,0.0767,0,92.375,4,https://api.spotify.com/v1/tracks/4sSCQew381CLl1mnuKb3m9,audio_features,spotify:track:4sSCQew381CLl1mnuKb3m9,0.836
0.0652,https://api.spotify.com/v1/audio-analysis/3I3QzqiDyfrqE5ih6ao6Na,0.8,241136,0.837,3I3QzqiDyfrqE5ih6ao6Na,4.52e-05,7,0.0699,-4.488,1,0.099,0,105.026,4,https://api.spotify.com/v1/tracks/3I3QzqiDyfrqE5ih6ao6Na,audio_features,spotify:track:3I3QzqiDyfrqE5ih6ao6Na,0.813
0.118,https://api.spotify.com/v1/audio-analysis/1i3DTKrrzzYgpIyM3eCNZE,0.743,194011,0.793,1i3DTKrrzzYgpIyM3eCNZE,6.07e-05,2,0.227,-5.032,0,0.0546,0,109.921,4,https://api.spotify.com/v1/tracks/1i3DTKrrzzYgpIyM3eCNZE,audio_features,spotify:track:1i3DTKrrzzYgpIyM3eCNZE,0.434
0.000582,https://api.spotify.com/v1/audio-analysis/08MoIG52suSMunVtYB4rs8,0.457,291453,0.977,08MoIG52suSMunVtYB4rs8,0.000134,0,0.111,-4.544,0,0.206,0,140.024,4,https://api.spotify.com/v1/tracks/08MoIG52suSMunVtYB4rs8,audio_features,spotify:track:08MoIG52suSMunVtYB4rs8,0.153
0.000704,https://api.spotify.com/v1/audio-analysis/2Y8dLFDDhjOpBm0PitrieQ,0.397,364689,0.988,2Y8dLFDDhjOpBm0PitrieQ,0.0937,2,0.0747,-3.532,1,0.154,0,179.947,4,https://api.spotify.com/v1/tracks/2Y8dLFDDhjOpBm0PitrieQ,audio_features,spotify:track:2Y8dLFDDhjOpBm0PitrieQ,0.278
2.52e-05,https://api.spotify.com/v1/audio-analysis/2EvwCAigrjoCumwLRssYnK,0.501,196002,0.987,2EvwCAigrjoCumwLRssYnK,0.275,8,0.365,-4.794,0,0.133,0,129.981,4,https://api.spotify.com/v1/tracks/2EvwCAigrjoCumwLRssYnK,audio_features,spotify:track:2EvwCAigrjoCumwLRssYnK,0.213
0.000614,https://api.spotify.com/v1/audio-analysis/466tk6yCtKHHrPfDTYTU8h,0.365,321580,0.94,466tk6yCtKHHrPfDTYTU8h,0.885,3,0.11,-4.278,0,0.172,0,130.07,4,https://api.spotify.com/v1/tracks/466tk6yCtKHHrPfDTYTU8h,audio_features,spotify:track:466tk6yCtKHHrPfDTYTU8h,0.0451
2.75e-05,https://api.spotify.com/v1/audio-analysis/1KoDLvATl9LkYcViS0Vf5D,0.537,319320,0.957,1KoDLvATl9LkYcViS0Vf5D,0.0139,1,0.332,-6.36,1,0.123,0,106.51,4,https://api.spotify.com/v1/tracks/1KoDLvATl9LkYcViS0Vf5D,audio_features,spotify:track:1KoDLvATl9LkYcViS0Vf5D,0.116
0.00107,https://api.spotify.com/v1/audio-analysis/54GYWKXmCV1J8uvZxBVBh3,0.391,301865,0.963,54GYWKXmCV1J8uvZxBVBh3,0.000125,6,0.199,-3.589,1,0.11,0,120.144,4,https://api.spotify.com/v1/tracks/54GYWKXmCV1J8uvZxBVBh3,audio_features,spotify:track:54GYWKXmCV1J8uvZxBVBh3,0.0576
0.000146,https://api.spotify.com/v1/audio-analysis/7yDD2nRTKCOTyWqFG3lgsJ,0.208,214000,0.968,7yDD2nRTKCOTyWqFG3lgsJ,5.33e-05,1,0.33,-5.04,1,0.149,0,187.165,4,https://api.spotify.com/v1/tracks/7yDD2nRTKCOTyWqFG3lgsJ,audio_features,spotify:track:7yDD2nRTKCOTyWqFG3lgsJ,0.207
0.00031,https://api.spotify.com/v1/audio-analysis/7ofWvTpz9g51ZCiooC9Kjh,0.25,228529,0.923,7ofWvTpz9g51ZCiooC9Kjh,0.0408,6,0.599,-5.828,1,0.101,0,100.203,4,https://api.spotify.com/v1/tracks/7ofWvTpz9g51ZCiooC9Kjh,audio_features,spotify:track:7ofWvTpz9g51ZCiooC9Kjh,0.264
4.05e-05,https://api.spotify.com/v1/audio-analysis/0rGYbGA2AdnCbHhB50eShj,0.385,256400,0.975,0rGYbGA2AdnCbHhB50eShj,0.018,9,0.0636,-4.554,0,0.155,0,149.988,4,https://api.spotify.com/v1/tracks/0rGYbGA2AdnCbHhB50eShj,audio_features,spotify:track:0rGYbGA2AdnCbHhB50eShj,0.0465
0.000106,https://api.spotify.com/v1/audio-analysis/1zKe9EFD0OaxJsea7zO14E,0.451,270800,0.988,1zKe9EFD0OaxJsea7zO14E,0.000135,11,0.12,-4.088,0,0.128,0,150.058,4,https://api.spotify.com/v1/tracks/1zKe9EFD0OaxJsea7zO14E,audio_features,spotify:track:1zKe9EFD0OaxJsea7zO14E,0.196
0.00421,https://api.spotify.com/v1/audio-analysis/6N2OsU5gCxrvvnw6kRqrDg,0.43,297049,0.972,6N2OsU5gCxrvvnw6kRqrDg,0.523,6,0.256,-3.201,1,0.21,0,112.265,4,https://api.spotify.com/v1/tracks/6N2OsU5gCxrvvnw6kRqrDg,audio_features,spotify:track:6N2OsU5gCxrvvnw6kRqrDg,0.124
3.57e-05,https://api.spotify.com/v1/audio-analysis/24PhPzlNAOCsnHAP65GCeA,0.183,295577,0.984,24PhPzlNAOCsnHAP65GCeA,0.37,4,0.381,-1.73,1,0.119,0,115.104,4,https://api.spotify.com/v1/tracks/24PhPzlNAOCsnHAP65GCeA,audio_features,spotify:track:24PhPzlNAOCsnHAP65GCeA,0.0426
0.000102,https://api.spotify.com/v1/audio-analysis/4RmEemZjQl0BVZbWDcPoYu,0.45,284000,0.955,4RmEemZjQl0BVZbWDcPoYu,0.341,9,0.194,-2.883,1,0.118,0,150.017,4,https://api.spotify.com/v1/tracks/4RmEemZjQl0BVZbWDcPoYu,audio_features,spotify:track:4RmEemZjQl0BVZbWDcPoYu,0.296
8.52e-05,https://api.spotify.com/v1/audio-analysis/4BADmroVo13zF6t6I2w0KX,0.298,222492,0.983,4BADmroVo13zF6t6I2w0KX,0.509,11,0.355,-1.701,1,0.137,0,88.559,4,https://api.spotify.com/v1/tracks/4BADmroVo13zF6t6I2w0KX,audio_features,spotify:track:4BADmroVo13zF6t6I2w0KX,0.211
0.000359,https://api.spotify.com/v1/audio-analysis/2Or1GHUOl9aAuP806t6oK9,0.47,258007,0.995,2Or1GHUOl9aAuP806t6oK9,0.00137,9,0.28,-2.412,1,0.15,0,130.037,4,https://api.spotify.com/v1/tracks/2Or1GHUOl9aAuP806t6oK9,audio_features,spotify:track:2Or1GHUOl9aAuP806t6oK9,0.0927
8.81e-05,https://api.spotify.com/v1/audio-analysis/2Vda137vDixonkWOjpKPHH,0.389,210937,0.996,2Vda137vDixonkWOjpKPHH,0.0982,11,0.382,-2.54,0,0.218,0,160.01,4,https://api.spotify.com/v1/tracks/2Vda137vDixonkWOjpKPHH,audio_features,spotify:track:2Vda137vDixonkWOjpKPHH,0.383
0.000164,https://api.spotify.com/v1/audio-analysis/0NIyZYJcL1OcuM08sP3ePc,0.285,204787,0.976,0NIyZYJcL1OcuM08sP3ePc,0.374,1,0.192,-4.834,1,0.283,0,102.362,4,https://api.spotify.com/v1/tracks/0NIyZYJcL1OcuM08sP3ePc,audio_features,spotify:track:0NIyZYJcL1OcuM08sP3ePc,0.192
7.76e-05,https://api.spotify.com/v1/audio-analysis/0izw0lhKFF7KDpf1laaSrA,0.413,228333,0.968,0izw0lhKFF7KDpf1laaSrA,2.45e-05,7,0.45,-4.879,1,0.19,0,179.955,4,https://api.spotify.com/v1/tracks/0izw0lhKFF7KDpf1laaSrA,audio_features,spotify:track:0izw0lhKFF7KDpf1laaSrA,0.422
0.000264,https://api.spotify.com/v1/audio-analysis/3NwPtgv69DAYpb1uEaXjzQ,0.436,226560,0.992,3NwPtgv69DAYpb1uEaXjzQ,0.004,5,0.325,-3.828,1,0.181,0,124.971,4,https://api.spotify.com/v1/tracks/3NwPtgv69DAYpb1uEaXjzQ,audio_features,spotify:track:3NwPtgv69DAYpb1uEaXjzQ,0.0727
4.47e-06,https://api.spotify.com/v1/audio-analysis/3WCGIWQbdYCj5bdFai2Ybs,0.297,307433,0.985,3WCGIWQbdYCj5bdFai2Ybs,0.384,9,0.366,-2.333,1,0.202,0,136.087,4,https://api.spotify.com/v1/tracks/3WCGIWQbdYCj5bdFai2Ybs,audio_features,spotify:track:3WCGIWQbdYCj5bdFai2Ybs,0.293
0.000618,https://api.spotify.com/v1/audio-analysis/03rvFxNjwXwNUMaBBVDpDT,0.526,294783,0.991,03rvFxNjwXwNUMaBBVDpDT,0.044,1,0.16,-4.342,0,0.185,0,114.973,4,https://api.spotify.com/v1/tracks/03rvFxNjwXwNUMaBBVDpDT,audio_features,spotify:track:03rvFxNjwXwNUMaBBVDpDT,0.158
0.000133,https://api.spotify.com/v1/audio-analysis/0ycaRPZ6njpaFIssigBW2Q,0.411,269809,0.935,0ycaRPZ6njpaFIssigBW2Q,0.0191,0,0.148,-5.28,1,0.104,0,149.942,4,https://api.spotify.com/v1/tracks/0ycaRPZ6njpaFIssigBW2Q,audio_features,spotify:track:0ycaRPZ6njpaFIssigBW2Q,0.211
4.98e-06,https://api.spotify.com/v1/audio-analysis/4eFf2QvlAnMdxcPML5g6rb,0.377,281626,0.983,4eFf2QvlAnMdxcPML5g6rb,0.0318,1,0.464,-1.334,0,0.107,0,115.025,4,https://api.spotify.com/v1/tracks/4eFf2QvlAnMdxcPML5g6rb,audio_features,spotify:track:4eFf2QvlAnMdxcPML5g6rb,0.0388
0.000146,https://api.spotify.com/v1/audio-analysis/4jMSO35x1yYdXm8jWPcv7k,0.475,323067,0.963,4jMSO35x1yYdXm8jWPcv7k,0.0344,4,0.111,-3.362,1,0.132,0,115.004,4,https://api.spotify.com/v1/tracks/4jMSO35x1yYdXm8jWPcv7k,audio_features,spotify:track:4jMSO35x1yYdXm8jWPcv7k,0.142
0.00285,https://api.spotify.com/v1/audio-analysis/7jIpFE6u9q8TKil0R2s3Rk,0.554,217280,0.968,7jIpFE6u9q8TKil0R2s3Rk,0.0,7,0.341,-3.338,1,0.16,0,154.967,4,https://api.spotify.com/v1/tracks/7jIpFE6u9q8TKil0R2s3Rk,audio_features,spotify:track:7jIpFE6u9q8TKil0R2s3Rk,0.56
7.23e-05,https://api.spotify.com/v1/audio-analysis/3rMBPvlH23tC5BGc2THgTi,0.379,166800,0.985,3rMBPvlH23tC5BGc2THgTi,0.574,11,0.342,-4.559,0,0.153,0,199.899,4,https://api.spotify.com/v1/tracks/3rMBPvlH23tC5BGc2THgTi,audio_features,spotify:track:3rMBPvlH23tC5BGc2THgTi,0.26
0.000442,https://api.spotify.com/v1/audio-analysis/0lGOmiwa81lUnd5JV9TaXr,0.468,216061,0.988,0lGOmiwa81lUnd5JV9TaXr,1.42e-06,10,0.153,-2.968,0,0.0882,0,102.494,4,https://api.spotify.com/v1/tracks/0lGOmiwa81lUnd5JV9TaXr,audio_features,spotify:track:0lGOmiwa81lUnd5JV9TaXr,0.193
0.000406,https://api.spotify.com/v1/audio-analysis/0w0tscZ9gRbkbxkb1K7tp1,0.183,288921,0.848,0w0tscZ9gRbkbxkb1K7tp1,0.83,10,0.338,-5.978,0,0.0681,0,164.838,3,https://api.spotify.com/v1/tracks/0w0tscZ9gRbkbxkb1K7tp1,audio_features,spotify:track:0w0tscZ9gRbkbxkb1K7tp1,0.04
3.17e-06,https://api.spotify.com/v1/audio-analysis/0nTEIF5BfpbVQJPSofSYWe,0.451,112846,0.773,0nTEIF5BfpbVQJPSofSYWe,0.895,1,0.231,-5.01,1,0.0644,0,140.068,4,https://api.spotify.com/v1/tracks/0nTEIF5BfpbVQJPSofSYWe,audio_features,spotify:track:0nTEIF5BfpbVQJPSofSYWe,0.438
0.000319,https://api.spotify.com/v1/audio-analysis/2gNC22yBsoOp71LTY9oF7A,0.376,228554,0.988,2gNC22yBsoOp71LTY9oF7A,0.000132,9,0.461,-3.939,1,0.123,0,134.982,4,https://api.spotify.com/v1/tracks/2gNC22yBsoOp71LTY9oF7A,audio_features,spotify:track:2gNC22yBsoOp71LTY9oF7A,0.0361
0.00047,https://api.spotify.com/v1/audio-analysis/3KZ7kMSh6a2uVlW97WUvxT,0.472,176250,0.947,3KZ7kMSh6a2uVlW97WUvxT,0.75,1,0.382,-3.372,1,0.13,0,160.054,4,https://api.spotify.com/v1/tracks/3KZ7kMSh6a2uVlW97WUvxT,audio_features,spotify:track:3KZ7kMSh6a2uVlW97WUvxT,0.38
1.84e-05,https://api.spotify.com/v1/audio-analysis/1vi8pShtw3HtwCfC6TnjLY,0.474,260706,0.925,1vi8pShtw3HtwCfC6TnjLY,0.901,2,0.324,-3.539,1,0.146,0,139.97,4,https://api.spotify.com/v1/tracks/1vi8pShtw3HtwCfC6TnjLY,audio_features,spotify:track:1vi8pShtw3HtwCfC6TnjLY,0.13
2.13e-05,https://api.spotify.com/v1/audio-analysis/1ybMZRWSoiEcVI6k4atL4a,0.222,278577,0.985,1ybMZRWSoiEcVI6k4atL4a,0.00644,7,0.775,-4.105,1,0.149,0,136.227,4,https://api.spotify.com/v1/tracks/1ybMZRWSoiEcVI6k4atL4a,audio_features,spotify:track:1ybMZRWSoiEcVI6k4atL4a,0.158
1.51e-05,https://api.spotify.com/v1/audio-analysis/6fxqr3bFz7HGevGRVVJRPa,0.455,311217,0.994,6fxqr3bFz7HGevGRVVJRPa,0.0012,4,0.0908,-4.584,0,0.193,0,125.035,4,https://api.spotify.com/v1/tracks/6fxqr3bFz7HGevGRVVJRPa,audio_features,spotify:track:6fxqr3bFz7HGevGRVVJRPa,0.0707
3.05e-05,https://api.spotify.com/v1/audio-analysis/7qaDfsOI6ZZBordqD18ydE,0.458,250320,0.91,7qaDfsOI6ZZBordqD18ydE,0.0429,1,0.131,-2.621,1,0.069,0,94.989,4,https://api.spotify.com/v1/tracks/7qaDfsOI6ZZBordqD18ydE,audio_features,spotify:track:7qaDfsOI6ZZBordqD18ydE,0.165
2.56e-05,https://api.spotify.com/v1/audio-analysis/2H0vNagOPjAeljMUZ9RBqL,0.359,232550,0.978,2H0vNagOPjAeljMUZ9RBqL,0.898,11,0.179,-3.362,0,0.184,0,177.982,4,https://api.spotify.com/v1/tracks/2H0vNagOPjAeljMUZ9RBqL,audio_features,spotify:track:2H0vNagOPjAeljMUZ9RBqL,0.37
7.94e-06,https://api.spotify.com/v1/audio-analysis/4vWB3h09KFwuS62Ex7NllR,0.236,239696,0.981,4vWB3h09KFwuS62Ex7NllR,0.874,6,0.325,-2.635,1,0.299,0,160.114,4,https://api.spotify.com/v1/tracks/4vWB3h09KFwuS62Ex7NllR,audio_features,spotify:track:4vWB3h09KFwuS62Ex7NllR,0.134
0.000127,https://api.spotify.com/v1/audio-analysis/1RaP9HvKpIICb0HFWFjX5m,0.237,247533,0.99,1RaP9HvKpIICb0HFWFjX5m,0.0914,7,0.393,-3.331,1,0.24,0,151.545,4,https://api.spotify.com/v1/tracks/1RaP9HvKpIICb0HFWFjX5m,audio_features,spotify:track:1RaP9HvKpIICb0HFWFjX5m,0.178
0.0111,https://api.spotify.com/v1/audio-analysis/656ud59hn6NkruXBn9McXz,0.505,262618,0.964,656ud59hn6NkruXBn9McXz,0.00158,10,0.0769,-4.686,0,0.128,0,120.088,3,https://api.spotify.com/v1/tracks/656ud59hn6NkruXBn9McXz,audio_features,spotify:track:656ud59hn6NkruXBn9McXz,0.0484
2.14e-05,https://api.spotify.com/v1/audio-analysis/4Wgs1VkZJNQzhVoX7q4Ji7,0.509,224000,0.955,4Wgs1VkZJNQzhVoX7q4Ji7,0.0955,6,0.105,-4.313,0,0.0921,0,127.515,4,https://api.spotify.com/v1/tracks/4Wgs1VkZJNQzhVoX7q4Ji7,audio_features,spotify:track:4Wgs1VkZJNQzhVoX7q4Ji7,0.277
8.35e-06,https://api.spotify.com/v1/audio-analysis/31RWZt3dRR2TFH5mBQjLrf,0.226,209563,0.553,31RWZt3dRR2TFH5mBQjLrf,0.0379,1,0.0728,-9.169,1,0.0546,0,129.255,4,https://api.spotify.com/v1/tracks/31RWZt3dRR2TFH5mBQjLrf,audio_features,spotify:track:31RWZt3dRR2TFH5mBQjLrf,0.329
0.00192,https://api.spotify.com/v1/audio-analysis/5vllq5mlhzsdJ4viB4r2rd,0.482,198947,0.968,5vllq5mlhzsdJ4viB4r2rd,0.000454,6,0.108,-4.395,1,0.149,0,114.001,4,https://api.spotify.com/v1/tracks/5vllq5mlhzsdJ4viB4r2rd,audio_features,spotify:track:5vllq5mlhzsdJ4viB4r2rd,0.258
7.42e-05,https://api.spotify.com/v1/audio-analysis/4j15X3lPqDts9HuBooD5K9,0.157,260085,0.887,4j15X3lPqDts9HuBooD5K9,0.654,1,0.331,-4.991,1,0.127,0,200.064,4,https://api.spotify.com/v1/tracks/4j15X3lPqDts9HuBooD5K9,audio_features,spotify:track:4j15X3lPqDts9HuBooD5K9,0.244
0.000696,https://api.spotify.com/v1/audio-analysis/7ptg9ibcbnFjiyb4vhWNWj,0.566,250647,0.986,7ptg9ibcbnFjiyb4vhWNWj,0.0164,1,0.399,-5.016,1,0.0884,0,127.515,4,https://api.spotify.com/v1/tracks/7ptg9ibcbnFjiyb4vhWNWj,audio_features,spotify:track:7ptg9ibcbnFjiyb4vhWNWj,0.152
0.000123,https://api.spotify.com/v1/audio-analysis/6LiUugqBos0KwQ9wXWpw8m,0.398,252005,0.955,6LiUugqBos0KwQ9wXWpw8m,0.458,7,0.299,-3.39,0,0.0698,0,100.03,4,https://api.spotify.com/v1/tracks/6LiUugqBos0KwQ9wXWpw8m,audio_features,spotify:track:6LiUugqBos0KwQ9wXWpw8m,0.136
4.42e-05,https://api.spotify.com/v1/audio-analysis/05lftobM0IU6WsyD2NyRrp,0.472,229640,0.942,05lftobM0IU6WsyD2NyRrp,0.823,11,0.324,-3.954,0,0.0951,0,150.005,4,https://api.spotify.com/v1/tracks/05lftobM0IU6WsyD2NyRrp,audio_features,spotify:track:05lftobM0IU6WsyD2NyRrp,0.182
0.000482,https://api.spotify.com/v1/audio-analysis/7IQc2cjFhxtH8x5DH3KMrI,0.258,282101,0.905,7IQc2cjFhxtH8x5DH3KMrI,0.000489,10,0.686,-4.897,1,0.136,0,112.94,4,https://api.spotify.com/v1/tracks/7IQc2cjFhxtH8x5DH3KMrI,audio_features,spotify:track:7IQc2cjFhxtH8x5DH3KMrI,0.165
0.00106,https://api.spotify.com/v1/audio-analysis/3CGRgtPsC3t5z4Wp28U0YQ,0.496,200313,0.96,3CGRgtPsC3t5z4Wp28U0YQ,5.17e-05,1,0.297,-5.758,1,0.101,0,130.025,4,https://api.spotify.com/v1/tracks/3CGRgtPsC3t5z4Wp28U0YQ,audio_features,spotify:track:3CGRgtPsC3t5z4Wp28U0YQ,0.152
0.000454,https://api.spotify.com/v1/audio-analysis/6U3d3PYg1hRR5vmkrtguIV,0.206,240202,0.988,6U3d3PYg1hRR5vmkrtguIV,0.0438,1,0.0568,-1.986,1,0.302,0,96.955,4,https://api.spotify.com/v1/tracks/6U3d3PYg1hRR5vmkrtguIV,audio_features,spotify:track:6U3d3PYg1hRR5vmkrtguIV,0.224
5.83e-05,https://api.spotify.com/v1/audio-analysis/7lJREQdTv5g2PdTtWMUBSA,0.296,229859,0.983,7lJREQdTv5g2PdTtWMUBSA,0.146,11,0.508,-2.999,1,0.169,0,115.003,4,https://api.spotify.com/v1/tracks/7lJREQdTv5g2PdTtWMUBSA,audio_features,spotify:track:7lJREQdTv5g2PdTtWMUBSA,0.223
1.94e-05,https://api.spotify.com/v1/audio-analysis/0qPrIfYYGayuYZt8DnFqnl,0.209,246689,0.955,0qPrIfYYGayuYZt8DnFqnl,0.0118,11,0.0925,-4.527,1,0.143,0,199.988,4,https://api.spotify.com/v1/tracks/0qPrIfYYGayuYZt8DnFqnl,audio_features,spotify:track:0qPrIfYYGayuYZt8DnFqnl,0.101
0.000393,https://api.spotify.com/v1/audio-analysis/6bLT2cXYDuDuaHcgQcXjep,0.456,217133,0.97,6bLT2cXYDuDuaHcgQcXjep,0.0432,1,0.0914,-4.655,1,0.175,0,124.976,4,https://api.spotify.com/v1/tracks/6bLT2cXYDuDuaHcgQcXjep,audio_features,spotify:track:6bLT2cXYDuDuaHcgQcXjep,0.0394
0.000673,https://api.spotify.com/v1/audio-analysis/0N4Rme6Xe14LcDgBQR7SkI,0.274,198011,0.925,0N4Rme6Xe14LcDgBQR7SkI,0.156,1,0.47,-5.204,1,0.111,0,161.25,4,https://api.spotify.com/v1/tracks/0N4Rme6Xe14LcDgBQR7SkI,audio_features,spotify:track:0N4Rme6Xe14LcDgBQR7SkI,0.0866
1.01e-05,https://api.spotify.com/v1/audio-analysis/5U4zsEy3Q8GQRuAsV7IFbN,0.404,224812,0.989,5U4zsEy3Q8GQRuAsV7IFbN,0.556,2,0.536,-1.374,1,0.184,0,94.291,4,https://api.spotify.com/v1/tracks/5U4zsEy3Q8GQRuAsV7IFbN,audio_features,spotify:track:5U4zsEy3Q8GQRuAsV7IFbN,0.16
0.00545,https://api.spotify.com/v1/audio-analysis/7aP0kcVyLTTPttUqokDAeb,0.48,228923,0.984,7aP0kcVyLTTPttUqokDAeb,0.283,3,0.588,-5.718,0,0.116,0,130.02,4,https://api.spotify.com/v1/tracks/7aP0kcVyLTTPttUqokDAeb,audio_features,spotify:track:7aP0kcVyLTTPttUqokDAeb,0.139
4.95e-05,https://api.spotify.com/v1/audio-analysis/17tDBs768TZlk0dokYYf76,0.428,221776,0.997,17tDBs768TZlk0dokYYf76,0.955,8,0.253,-3.587,1,0.185,0,149.998,4,https://api.spotify.com/v1/tracks/17tDBs768TZlk0dokYYf76,audio_features,spotify:track:17tDBs768TZlk0dokYYf76,0.0531
4.19e-05,https://api.spotify.com/v1/audio-analysis/33kAXkQiwseu6RVSXRiF0Y,0.276,294034,0.919,33kAXkQiwseu6RVSXRiF0Y,0.181,1,0.479,-3.773,1,0.111,0,116.038,3,https://api.spotify.com/v1/tracks/33kAXkQiwseu6RVSXRiF0Y,audio_features,spotify:track:33kAXkQiwseu6RVSXRiF0Y,0.154
8.12e-05,https://api.spotify.com/v1/audio-analysis/017tbvOfcAWrDXvy9vfX7W,0.173,267600,0.927,017tbvOfcAWrDXvy9vfX7W,0.23,1,0.229,-5.22,1,0.0869,0,99.131,4,https://api.spotify.com/v1/tracks/017tbvOfcAWrDXvy9vfX7W,audio_features,spotify:track:017tbvOfcAWrDXvy9vfX7W,0.199
2.21e-05,https://api.spotify.com/v1/audio-analysis/51D3Ghf8JNrk9LuVHTwCWL,0.379,256114,0.979,51D3Ghf8JNrk9LuVHTwCWL,0.877,9,0.453,-3.77,1,0.107,0,140.029,4,https://api.spotify.com/v1/tracks/51D3Ghf8JNrk9LuVHTwCWL,audio_features,spotify:track:51D3Ghf8JNrk9LuVHTwCWL,0.157
4.58e-05,https://api.spotify.com/v1/audio-analysis/3C01AqQz8YMmgyoX2NoIoJ,0.261,149278,0.863,3C01AqQz8YMmgyoX2NoIoJ,7.33e-06,11,0.329,-7.199,1,0.0721,0,108.347,4,https://api.spotify.com/v1/tracks/3C01AqQz8YMmgyoX2NoIoJ,audio_features,spotify:track:3C01AqQz8YMmgyoX2NoIoJ,0.286
0.000273,https://api.spotify.com/v1/audio-analysis/3FKYaNnwt8piHDnXUoMTUe,0.285,232999,0.989,3FKYaNnwt8piHDnXUoMTUe,0.797,7,0.104,-4.407,1,0.147,0,140.019,4,https://api.spotify.com/v1/tracks/3FKYaNnwt8piHDnXUoMTUe,audio_features,spotify:track:3FKYaNnwt8piHDnXUoMTUe,0.186
2.95e-05,https://api.spotify.com/v1/audio-analysis/0e3pfvuocvC80x1v8D73hi,0.227,244181,0.921,0e3pfvuocvC80x1v8D73hi,0.792,1,0.154,-6.149,0,0.099,0,175.167,3,https://api.spotify.com/v1/tracks/0e3pfvuocvC80x1v8D73hi,audio_features,spotify:track:0e3pfvuocvC80x1v8D73hi,0.117
0.000283,https://api.spotify.com/v1/audio-analysis/2ZsLiGgkF2Kedip9JMNigf,0.256,197684,0.98,2ZsLiGgkF2Kedip9JMNigf,0.0196,3,0.618,-5.107,1,0.0964,0,94.99,4,https://api.spotify.com/v1/tracks/2ZsLiGgkF2Kedip9JMNigf,audio_features,spotify:track:2ZsLiGgkF2Kedip9JMNigf,0.115
0.000111,https://api.spotify.com/v1/audio-analysis/4MYvHs0X1jYga1reBSwu6H,0.45,267000,0.986,4MYvHs0X1jYga1reBSwu6H,0.251,1,0.0645,-2.384,1,0.151,0,159.976,4,https://api.spotify.com/v1/tracks/4MYvHs0X1jYga1reBSwu6H,audio_features,spotify:track:4MYvHs0X1jYga1reBSwu6H,0.168
0.00115,https://api.spotify.com/v1/audio-analysis/08rEgnzwKvDQLKXKPEjdhO,0.339,219317,0.958,08rEgnzwKvDQLKXKPEjdhO,1.56e-05,9,0.651,-2.909,0,0.153,0,128.806,4,https://api.spotify.com/v1/tracks/08rEgnzwKvDQLKXKPEjdhO,audio_features,spotify:track:08rEgnzwKvDQLKXKPEjdhO,0.261
7.53e-05,https://api.spotify.com/v1/audio-analysis/0AjfTu8ytKKRMkoBG66fWC,0.398,200525,0.974,0AjfTu8ytKKRMkoBG66fWC,0.0076,1,0.389,-2.823,0,0.16,0,129.983,4,https://api.spotify.com/v1/tracks/0AjfTu8ytKKRMkoBG66fWC,audio_features,spotify:track:0AjfTu8ytKKRMkoBG66fWC,0.239
5.73e-05,https://api.spotify.com/v1/audio-analysis/3O3jm1oaeZ1sgqu56dI1FN,0.444,268187,0.943,3O3jm1oaeZ1sgqu56dI1FN,0.00704,1,0.114,-4.955,0,0.09,0,119.945,4,https://api.spotify.com/v1/tracks/3O3jm1oaeZ1sgqu56dI1FN,audio_features,spotify:track:3O3jm1oaeZ1sgqu56dI1FN,0.275
8.8e-06,https://api.spotify.com/v1/audio-analysis/54eX38zGN4OqBCpi3C2Sge,0.399,267209,0.877,54eX38zGN4OqBCpi3C2Sge,0.358,11,0.677,-5.418,0,0.0804,0,112.351,3,https://api.spotify.com/v1/tracks/54eX38zGN4OqBCpi3C2Sge,audio_features,spotify:track:54eX38zGN4OqBCpi3C2Sge,0.278
5.95e-05,https://api.spotify.com/v1/audio-analysis/3b49EY0evOgXTaAzCsjpcE,0.462,240000,0.913,3b49EY0evOgXTaAzCsjpcE,0.837,11,0.389,-5.364,1,0.126,0,173.986,4,https://api.spotify.com/v1/tracks/3b49EY0evOgXTaAzCsjpcE,audio_features,spotify:track:3b49EY0evOgXTaAzCsjpcE,0.108
6.56e-05,https://api.spotify.com/v1/audio-analysis/0UBOXbIYG8JQl1H5qpk4TC,0.387,300000,0.967,0UBOXbIYG8JQl1H5qpk4TC,0.226,5,0.337,-3.335,0,0.128,0,129.904,4,https://api.spotify.com/v1/tracks/0UBOXbIYG8JQl1H5qpk4TC,audio_features,spotify:track:0UBOXbIYG8JQl1H5qpk4TC,0.0523
0.000102,https://api.spotify.com/v1/audio-analysis/510qfuhDtykNDxSTmADjEg,0.491,309734,0.928,510qfuhDtykNDxSTmADjEg,0.363,9,0.14,-3.866,1,0.0938,0,132.973,4,https://api.spotify.com/v1/tracks/510qfuhDtykNDxSTmADjEg,audio_features,spotify:track:510qfuhDtykNDxSTmADjEg,0.143
